,ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
6217,6218,2,1,REGULAR,7841427,10-07-2023
6218,6219,3,4,MUY BUENO,18602,12-05-2021
6219,6220,5,4,EXCELENTE,18616,11-04-2021
6220,6221,1,1,DEFICIENTE,17950,20-12-2021
6221,6222,3,3,MUY BUENO,16839,13-08-2023
6222,6223,4,4,EXCELENTE,17488,27-09-2023
6223,6224,2,3,ACEPTABLE,9424150,05-07-2021
6224,6225,2,3,ACEPTABLE,3991213,11-08-2023
6225,6226,1,2,REGULAR,18033,20-11-2023
6226,6227,1,2,REGULAR,18601,24-05-2023
6227,6228,4,3,MUY BUENO,18402,08-01-2021
6228,6229,2,2,ACEPTABLE,4792812,19-10-2021
6229,6230,5,5,EXCELENTE,5209024,01-07-2023
6230,6231,4,4,EXCELENTE,17321,12-04-2022
6231,6232,5,5,EXCELENTE,17603,16-11-2021
6232,6233,3,3,MUY BUENO,18504,31-05-2023
6233,6234,5,4,EXCELENTE,17635,28-10-2021
6234,6235,3,2,ACEPTABLE,18503,27-08-2022
6235,6236,4,4,EXCELENTE,5240280,18-08-2021
6236,6237,5,4,EXCELENTE,16707,13-06-2023
6237,6238,5,5,EXCELENTE,17632,22-06-2023
6238,6239,2,2,ACEPTABLE,17604,02-03-2023
6239,6240,5,5,EXCELENTE,17149,06-03-2022
6240,6241,4,3,MUY BUENO,16975,18-04-2022
6241,6242,3,2,ACEPTABLE,451351,17-06-2023
6242,6243,5,4,EXCELENTE,52215,14-04-2021
6243,6244,3,2,ACEPTABLE,5241185,23-02-2021
6244,6245,4,4,EXCELENTE,18216,09-04-2021
6245,6246,3,4,MUY BUENO,18137,02-02-2022
6246,6247,4,4,EXCELENTE,17606,11-02-2021
6247,6248,2,1,REGULAR,18455,27-05-2022
6248,6249,4,4,EXCELENTE,8781302,05-07-2023
6249,6250,4,4,EXCELENTE,16769,22-09-2022
6250,6251,5,5,EXCELENTE,8776034,11-09-2023
6251,6252,2,3,ACEPTABLE,5653960,24-07-2021
6252,6253,1,1,DEFICIENTE,8799552,19-04-2022
6253,6254,2,2,ACEPTABLE,16735,06-01-2021
6254,6255,1,1,DEFICIENTE,16911,11-01-2022
6255,6256,5,5,EXCELENTE,17957,19-03-2022
6256,6257,2,1,REGULAR,17595,08-04-2021
6257,6258,2,3,ACEPTABLE,17342,18-02-2023
6258,6259,1,1,DEFICIENTE,17716,05-09-2023
6259,6260,1,2,REGULAR,17347,07-12-2023
6260,6261,5,5,EXCELENTE,18408,06-07-2023
6261,6262,4,4,EXCELENTE,18326,05-12-2021
6262,6263,1,1,DEFICIENTE,451584,10-11-2022
6263,6264,3,4,MUY BUENO,16679,03-09-2022
6264,6265,1,2,REGULAR,17693,05-03-2021
6265,6266,2,3,ACEPTABLE,5196548,30-03-2021
6266,6267,5,5,EXCELENTE,16747,04-08-2022
6267,6268,2,3,ACEPTABLE,17708,27-08-2022
6268,6269,2,1,REGULAR,52084,26-05-2021
6269,6270,5,4,EXCELENTE,17862,08-01-2023
6270,6271,3,3,MUY BUENO,16717,01-04-2021
6271,6272,4,3,MUY BUENO,7908163,17-04-2023
6272,6273,1,2,REGULAR,8798266,10-04-2023
6273,6274,2,2,ACEPTABLE,17016,19-10-2022
6274,6275,2,2,ACEPTABLE,5175231,28-01-2023
6275,6276,2,3,ACEPTABLE,17141,14-04-2023
6276,6277,1,2,REGULAR,17516,27-04-2021
6277,6278,3,3,MUY BUENO,16831,23-07-2021
6278,6279,5,5,EXCELENTE,17968,15-10-2022
6279,6280,2,2,ACEPTABLE,16695,19-10-2021
6280,6281,1,1,DEFICIENTE,52175,15-12-2022
6281,6282,4,3,MUY BUENO,17448,25-10-2022
6282,6283,3,2,ACEPTABLE,17147,21-09-2022
6283,6284,1,2,REGULAR,18364,22-05-2022
6284,6285,4,3,MUY BUENO,17746,18-03-2023
6285,6286,1,1,DEFICIENTE,17136,21-10-2022
6286,6287,3,2,ACEPTABLE,17971,06-02-2023
6287,6288,5,4,EXCELENTE,17311,29-10-2022
6288,6289,2,2,ACEPTABLE,9503906,19-01-2021
6289,6290,2,3,ACEPTABLE,17546,10-01-2023
6290,6291,4,4,EXCELENTE,17398,22-06-2021
6291,6292,2,3,ACEPTABLE,17360,26-09-2022
6292,6293,4,5,EXCELENTE,16696,20-04-2023
6293,6294,5,4,EXCELENTE,17878,16-02-2022
6294,6295,1,1,DEFICIENTE,16768,04-09-2023
6295,6296,2,2,ACEPTABLE,17699,18-03-2022
6296,6297,1,2,REGULAR,17581,29-04-2023
6297,6298,1,1,DEFICIENTE,16718,23-08-2022
6298,6299,4,3,MUY BUENO,17259,28-09-2023
6299,6300,2,1,REGULAR,7841427,18-04-2021
6300,6301,5,5,EXCELENTE,17215,27-07-2021
6301,6302,3,3,MUY BUENO,7802438,12-04-2022
6302,6303,1,1,DEFICIENTE,17294,16-09-2023
6303,6304,2,1,REGULAR,4993029,27-02-2023
6304,6305,5,5,EXCELENTE,17677,02-12-2021
6305,6306,4,3,MUY BUENO,17651,12-04-2022
6306,6307,2,2,ACEPTABLE,17866,05-06-2023
6307,6308,3,3,MUY BUENO,17217,04-09-2021
6308,6309,3,4,MUY BUENO,17155,18-07-2021
6309,6310,2,1,REGULAR,18247,02-06-2023
6310,6311,4,4,EXCELENTE,17259,07-01-2021
6311,6312,2,3,ACEPTABLE,17584,23-05-2023
6312,6313,2,2,ACEPTABLE,52184,28-01-2021
6313,6314,1,1,DEFICIENTE,52144,24-04-2022
6314,6315,1,1,DEFICIENTE,17646,06-07-2022
6315,6316,3,4,MUY BUENO,17587,17-11-2022
6316,6317,4,3,MUY BUENO,17986,06-05-2023
6317,6318,4,5,EXCELENTE,16762,08-07-2022
6318,6319,4,5,EXCELENTE,18029,18-11-2022
6319,6320,5,5,EXCELENTE,17721,14-06-2023
6320,6321,1,2,REGULAR,17120,28-01-2022
6321,6322,2,3,ACEPTABLE,17338,03-10-2021
6322,6323,4,4,EXCELENTE,17106,02-07-2022
6323,6324,3,4,MUY BUENO,17965,16-08-2023
6324,6325,5,5,EXCELENTE,17190,03-03-2021
6325,6326,3,4,MUY BUENO,18280,18-09-2022
6326,6327,2,3,ACEPTABLE,16833,09-03-2022
6327,6328,3,4,MUY BUENO,17436,16-12-2021
6328,6329,2,1,REGULAR,18321,20-04-2023
6329,6330,4,4,EXCELENTE,17324,24-04-2021
6330,6331,3,2,ACEPTABLE,3960567,16-08-2023
6331,6332,4,3,MUY BUENO,16728,21-11-2021
6332,6333,4,5,EXCELENTE,17510,16-09-2023
6333,6334,3,3,MUY BUENO,17988,22-11-2023
6334,6335,2,2,ACEPTABLE,7142118,22-03-2021
6335,6336,2,3,ACEPTABLE,18335,16-10-2021
6336,6337,1,1,DEFICIENTE,18088,17-03-2021
6337,6338,5,4,EXCELENTE,17829,28-12-2023
6338,6339,2,3,ACEPTABLE,16861,21-07-2021
6339,6340,3,4,MUY BUENO,16735,29-10-2023
6340,6341,3,3,MUY BUENO,52152,11-05-2023
6341,6342,5,5,EXCELENTE,17643,10-07-2021
6342,6343,5,5,EXCELENTE,17512,01-01-2022
6343,6344,4,4,EXCELENTE,4749893,22-04-2021
6344,6345,2,2,ACEPTABLE,17947,06-01-2021
6345,6346,5,4,EXCELENTE,17312,04-10-2022
6346,6347,1,1,DEFICIENTE,17613,29-03-2023
6347,6348,4,3,MUY BUENO,17927,03-05-2023
6348,6349,4,4,EXCELENTE,17903,31-10-2023
6349,6350,1,1,DEFICIENTE,4989388,27-04-2023
6350,6351,3,2,ACEPTABLE,52206,03-11-2021
6351,6352,3,2,ACEPTABLE,16898,03-11-2023
6352,6353,5,5,EXCELENTE,18190,08-08-2021
6353,6354,4,4,EXCELENTE,17703,13-04-2021
6354,6355,3,4,MUY BUENO,18320,28-01-2022
6355,6356,3,4,MUY BUENO,8781302,20-11-2022
6356,6357,5,5,EXCELENTE,9397047,28-07-2023
6357,6358,4,5,EXCELENTE,17245,11-06-2021
6358,6359,2,2,ACEPTABLE,17113,23-09-2022
6359,6360,4,4,EXCELENTE,17031,30-08-2021
6360,6361,2,3,ACEPTABLE,18389,08-11-2023
6361,6362,2,2,ACEPTABLE,5653881,26-04-2021
6362,6363,2,2,ACEPTABLE,5195695,04-04-2021
6363,6364,4,4,EXCELENTE,17323,08-01-2023
6364,6365,2,1,REGULAR,17039,25-04-2022
6365,6366,2,3,ACEPTABLE,17487,27-10-2022
6366,6367,5,4,EXCELENTE,8775149,09-08-2021
6367,6368,4,3,MUY BUENO,52144,20-09-2023
6368,6369,5,5,EXCELENTE,17487,19-10-2023
6369,6370,4,5,EXCELENTE,17208,10-02-2023
6370,6371,3,3,MUY BUENO,17291,14-02-2023
6371,6372,5,4,EXCELENTE,17569,29-11-2023
6372,6373,4,5,EXCELENTE,4986142,03-03-2021
6373,6374,3,4,MUY BUENO,9348753,14-05-2021
6374,6375,5,5,EXCELENTE,17267,14-04-2022
6375,6376,1,1,DEFICIENTE,16670,28-02-2021
6376,6377,2,1,REGULAR,7127775,28-05-2021
6377,6378,2,3,ACEPTABLE,17322,26-11-2023
6378,6379,5,5,EXCELENTE,17886,09-05-2023
6379,6380,1,1,DEFICIENTE,18199,27-09-2022
6380,6381,3,4,MUY BUENO,4990656,25-10-2022
6381,6382,5,4,EXCELENTE,18434,17-04-2023
6382,6383,1,1,DEFICIENTE,17732,15-10-2021
6383,6384,4,5,EXCELENTE,18275,31-01-2022
6384,6385,4,4,EXCELENTE,16718,23-01-2021
6385,6386,1,1,DEFICIENTE,17689,25-08-2021
6386,6387,1,2,REGULAR,18051,21-07-2021
6387,6388,4,3,MUY BUENO,8775149,20-11-2021
6388,6389,3,4,MUY BUENO,17343,28-04-2023
6389,6390,5,4,EXCELENTE,17204,17-01-2022
6390,6391,5,4,EXCELENTE,52185,11-07-2022
6391,6392,3,3,MUY BUENO,16821,07-04-2021
6392,6393,3,4,MUY BUENO,16732,28-12-2023
6393,6394,1,1,DEFICIENTE,17459,09-11-2022
6394,6395,3,4,MUY BUENO,7182466,21-05-2022
6395,6396,5,5,EXCELENTE,16872,14-03-2021
6396,6397,5,4,EXCELENTE,9391954,27-08-2022
6397,6398,2,1,REGULAR,16698,03-08-2021
6398,6399,3,4,MUY BUENO,17249,12-10-2023
6399,6400,3,3,MUY BUENO,18243,23-01-2021
6400,6401,5,5,EXCELENTE,5241172,19-05-2022
6401,6402,4,3,MUY BUENO,18214,04-02-2022
6402,6403,3,4,MUY BUENO,17953,12-04-2023
6403,6404,3,2,ACEPTABLE,4986445,04-09-2022
6404,6405,2,2,ACEPTABLE,52225,08-11-2022
6405,6406,1,2,REGULAR,17712,16-11-2022
6406,6407,4,4,EXCELENTE,17382,23-02-2022
6407,6408,3,4,MUY BUENO,18021,17-11-2023
6408,6409,3,3,MUY BUENO,17470,08-01-2022
6409,6410,1,2,REGULAR,16955,07-03-2023
6410,6411,3,3,MUY BUENO,18185,05-08-2023
6411,6412,2,2,ACEPTABLE,17988,16-05-2021
6412,6413,5,4,EXCELENTE,17405,25-12-2022
6413,6414,2,2,ACEPTABLE,18353,18-01-2022
6414,6415,4,4,EXCELENTE,8907322,16-04-2022
6415,6416,3,2,ACEPTABLE,18008,06-06-2023
6416,6417,2,3,ACEPTABLE,18594,08-11-2021
6417,6418,1,1,DEFICIENTE,17763,26-12-2022
6418,6419,5,4,EXCELENTE,7247843,28-07-2023
6419,6420,1,1,DEFICIENTE,16780,13-12-2023
6420,6421,1,1,DEFICIENTE,17831,13-11-2022
6421,6422,5,5,EXCELENTE,4984713,06-08-2023
6422,6423,2,2,ACEPTABLE,17429,20-08-2021
6423,6424,1,1,DEFICIENTE,18255,26-10-2023
6424,6425,3,3,MUY BUENO,17569,20-01-2021
6425,6426,3,4,MUY BUENO,4997106,04-04-2023
6426,6427,4,5,EXCELENTE,17557,22-03-2023
6427,6428,1,1,DEFICIENTE,5219919,19-01-2021
6428,6429,5,4,EXCELENTE,5240297,19-05-2022
6429,6430,1,2,REGULAR,17093,28-04-2022
6430,6431,2,3,ACEPTABLE,52189,13-04-2022
6431,6432,2,3,ACEPTABLE,18017,31-10-2022
6432,6433,1,1,DEFICIENTE,52077,15-07-2021
6433,6434,1,1,DEFICIENTE,17351,25-01-2022
6434,6435,3,4,MUY BUENO,17795,26-06-2021
6435,6436,4,3,MUY BUENO,9396658,19-03-2022
6436,6437,5,4,EXCELENTE,18330,23-10-2022
6437,6438,1,1,DEFICIENTE,18225,01-03-2022
6438,6439,4,5,EXCELENTE,17752,06-05-2022
6439,6440,4,3,MUY BUENO,52111,11-07-2023
6440,6441,3,4,MUY BUENO,18562,10-09-2022
6441,6442,2,1,REGULAR,17053,23-05-2022
6442,6443,4,5,EXCELENTE,16975,21-05-2023
6443,6444,4,5,EXCELENTE,17856,19-10-2021
6444,6445,5,5,EXCELENTE,17353,11-12-2023
6445,6446,2,1,REGULAR,18239,25-11-2023
6446,6447,1,2,REGULAR,18462,13-06-2023
6447,6448,3,4,MUY BUENO,18151,20-10-2022
6448,6449,2,1,REGULAR,18162,12-06-2022
6449,6450,2,2,ACEPTABLE,18623,02-03-2023
6450,6451,3,4,MUY BUENO,52222,20-08-2021
6451,6452,5,5,EXCELENTE,18240,30-12-2021
6452,6453,3,2,ACEPTABLE,17425,15-04-2023
6453,6454,3,3,MUY BUENO,18135,28-01-2023
6454,6455,5,5,EXCELENTE,17190,02-01-2023
6455,6456,3,4,MUY BUENO,17438,21-04-2021
6456,6457,5,5,EXCELENTE,52225,01-02-2023
6457,6458,3,3,MUY BUENO,7943776,07-03-2021
6458,6459,3,2,ACEPTABLE,18078,03-07-2023
6459,6460,2,3,ACEPTABLE,18068,01-12-2023
6460,6461,4,3,MUY BUENO,17540,17-03-2022
6461,6462,3,2,ACEPTABLE,17632,17-07-2022
6462,6463,4,4,EXCELENTE,17303,23-05-2021
6463,6464,4,5,EXCELENTE,16811,06-11-2022
6464,6465,1,1,DEFICIENTE,17151,06-07-2021
6465,6466,3,4,MUY BUENO,4988049,27-09-2022
6466,6467,1,2,REGULAR,17733,01-04-2023
6467,6468,2,2,ACEPTABLE,17351,14-09-2023
6468,6469,1,2,REGULAR,18127,26-01-2022
6469,6470,1,1,DEFICIENTE,16774,11-07-2023
6470,6471,5,4,EXCELENTE,3530623,27-10-2023
6471,6472,1,2,REGULAR,52108,17-11-2021
6472,6473,2,3,ACEPTABLE,5246192,25-11-2022
6473,6474,3,2,ACEPTABLE,17520,29-06-2023
6474,6475,2,2,ACEPTABLE,7125254,31-07-2021
6475,6476,3,4,MUY BUENO,16947,08-09-2022
6476,6477,3,2,ACEPTABLE,18358,03-04-2023
6477,6478,5,4,EXCELENTE,16687,26-08-2023
6478,6479,5,5,EXCELENTE,17486,18-04-2021
6479,6480,1,2,REGULAR,17369,01-05-2021
6480,6481,2,1,REGULAR,4988217,02-10-2022
6481,6482,2,3,ACEPTABLE,9492997,07-02-2023
6482,6483,4,4,EXCELENTE,4730800,30-04-2022
6483,6484,3,3,MUY BUENO,5653806,12-09-2023
6484,6485,5,5,EXCELENTE,3558513,21-08-2021
6485,6486,2,3,ACEPTABLE,5071645,06-05-2022
6486,6487,3,4,MUY BUENO,17418,01-12-2023
6487,6488,4,4,EXCELENTE,7872643,26-07-2023
6488,6489,3,2,ACEPTABLE,52148,03-06-2022
6489,6490,5,5,EXCELENTE,18197,19-06-2023
6490,6491,3,3,MUY BUENO,52196,03-02-2023
6491,6492,4,4,EXCELENTE,17644,05-06-2023
6492,6493,5,5,EXCELENTE,18578,16-05-2023
6493,6494,2,2,ACEPTABLE,5246186,14-11-2022
6494,6495,3,3,MUY BUENO,16786,24-09-2022
6495,6496,1,2,REGULAR,18038,13-11-2022
6496,6497,5,4,EXCELENTE,4984713,26-06-2022
6497,6498,1,2,REGULAR,16867,11-04-2022
6498,6499,4,5,EXCELENTE,5211176,25-04-2021
6499,6500,2,2,ACEPTABLE,17464,01-04-2022
6500,6501,3,4,MUY BUENO,18149,14-11-2023
6501,6502,2,3,ACEPTABLE,17954,27-04-2023
6502,6503,2,3,ACEPTABLE,52102,26-07-2022
6503,6504,5,5,EXCELENTE,17113,13-01-2023
6504,6505,3,3,MUY BUENO,6819622,20-10-2023
6505,6506,4,4,EXCELENTE,18076,21-09-2022
6506,6507,3,2,ACEPTABLE,5237121,18-04-2023
6507,6508,5,5,EXCELENTE,8909085,16-02-2021
6508,6509,4,3,MUY BUENO,17897,15-10-2023
6509,6510,4,5,EXCELENTE,9243145,18-09-2022
6510,6511,1,1,DEFICIENTE,18454,08-02-2023
6511,6512,3,2,ACEPTABLE,18180,03-03-2021
6512,6513,4,4,EXCELENTE,18274,23-06-2023
6513,6514,3,4,MUY BUENO,18281,08-09-2022
6514,6515,1,1,DEFICIENTE,8891609,19-03-2022
6515,6516,4,4,EXCELENTE,17871,15-04-2023
6516,6517,2,1,REGULAR,52186,08-12-2022
6517,6518,4,3,MUY BUENO,18006,24-03-2023
6518,6519,3,4,MUY BUENO,17723,25-10-2021
6519,6520,5,5,EXCELENTE,17677,04-05-2023
6520,6521,4,5,EXCELENTE,17822,23-04-2023
6521,6522,5,5,EXCELENTE,17179,03-03-2023
6522,6523,4,5,EXCELENTE,6819614,19-01-2022
6523,6524,3,4,MUY BUENO,3568166,07-09-2023
6524,6525,1,1,DEFICIENTE,17123,09-07-2021
6525,6526,1,2,REGULAR,17128,22-01-2021
6526,6527,4,3,MUY BUENO,17406,26-06-2021
6527,6528,4,5,EXCELENTE,7239998,31-01-2021
6528,6529,3,4,MUY BUENO,16657,13-03-2021
6529,6530,2,1,REGULAR,16825,22-11-2021
6530,6531,3,4,MUY BUENO,17911,30-12-2022
6531,6532,2,1,REGULAR,16883,27-08-2022
6532,6533,1,2,REGULAR,18381,15-07-2023
6533,6534,5,5,EXCELENTE,17887,22-09-2023
6534,6535,5,5,EXCELENTE,17514,03-04-2022
6535,6536,5,5,EXCELENTE,17413,30-09-2023
6536,6537,1,1,DEFICIENTE,7247916,26-02-2023
6537,6538,2,1,REGULAR,5213834,27-08-2022
6538,6539,3,2,ACEPTABLE,4737942,15-06-2022
6539,6540,3,4,MUY BUENO,17960,26-09-2023
6540,6541,4,4,EXCELENTE,18264,03-03-2023
6541,6542,5,5,EXCELENTE,17198,21-04-2021
6542,6543,2,3,ACEPTABLE,17846,29-08-2021
6543,6544,3,4,MUY BUENO,17211,04-06-2021
6544,6545,5,4,EXCELENTE,18488,28-09-2021
6545,6546,4,4,EXCELENTE,17218,12-06-2021
6546,6547,2,2,ACEPTABLE,5237115,13-09-2021
6547,6548,1,1,DEFICIENTE,18433,30-01-2022
6548,6549,1,1,DEFICIENTE,6819625,21-07-2022
6549,6550,4,4,EXCELENTE,17660,16-05-2023
6550,6551,1,2,REGULAR,17729,20-11-2023
6551,6552,1,2,REGULAR,16943,12-02-2021
6552,6553,2,2,ACEPTABLE,5240323,03-07-2021
6553,6554,2,3,ACEPTABLE,17666,02-08-2021
6554,6555,1,2,REGULAR,17848,07-12-2021
6555,6556,5,5,EXCELENTE,18004,27-11-2022
6556,6557,4,5,EXCELENTE,52084,06-09-2023
6557,6558,3,4,MUY BUENO,5240279,21-03-2022
6558,6559,4,4,EXCELENTE,17245,06-08-2023
6559,6560,3,3,MUY BUENO,5654016,27-10-2023
6560,6561,3,3,MUY BUENO,3568168,04-09-2022
6561,6562,1,1,DEFICIENTE,17702,22-12-2021
6562,6563,3,4,MUY BUENO,16960,07-05-2023
6563,6564,1,2,REGULAR,3991299,06-01-2021
6564,6565,3,2,ACEPTABLE,52146,31-12-2022
6565,6566,3,4,MUY BUENO,7165942,31-03-2022
6566,6567,1,1,DEFICIENTE,7239998,17-09-2021
6567,6568,4,3,MUY BUENO,17618,03-06-2023
6568,6569,1,1,DEFICIENTE,18265,09-02-2023
6569,6570,5,5,EXCELENTE,7603212,01-11-2022
6570,6571,2,1,REGULAR,18058,27-03-2022
6571,6572,5,4,EXCELENTE,7125670,29-05-2022
6572,6573,4,5,EXCELENTE,17415,05-05-2022
6573,6574,5,4,EXCELENTE,17904,04-10-2022
6574,6575,2,3,ACEPTABLE,17263,12-08-2022
6575,6576,2,3,ACEPTABLE,17617,11-04-2023
6576,6577,3,2,ACEPTABLE,18141,11-09-2021
6577,6578,4,5,EXCELENTE,7162223,14-03-2021
6578,6579,3,3,MUY BUENO,18085,22-03-2023
6579,6580,4,3,MUY BUENO,17465,14-05-2023
6580,6581,5,4,EXCELENTE,52048,08-12-2023
6581,6582,4,5,EXCELENTE,17958,08-04-2022
6582,6583,3,3,MUY BUENO,17270,11-02-2021
6583,6584,2,1,REGULAR,5653901,08-01-2023
6584,6585,2,1,REGULAR,17252,25-03-2022
6585,6586,1,1,DEFICIENTE,6905562,31-03-2021
6586,6587,3,4,MUY BUENO,18488,02-03-2023
6587,6588,3,2,ACEPTABLE,17031,02-10-2023
6588,6589,2,3,ACEPTABLE,52046,23-12-2023
6589,6590,3,2,ACEPTABLE,17549,12-07-2021
6590,6591,1,1,DEFICIENTE,52089,04-10-2022
6591,6592,3,4,MUY BUENO,17521,05-03-2023
6592,6593,1,1,DEFICIENTE,16726,17-10-2023
6593,6594,2,3,ACEPTABLE,18580,21-04-2022
6594,6595,1,1,DEFICIENTE,17718,27-10-2022
6595,6596,1,1,DEFICIENTE,18632,09-06-2021
6596,6597,2,1,REGULAR,17759,28-02-2021
6597,6598,5,5,EXCELENTE,18593,08-05-2021
6598,6599,5,5,EXCELENTE,17829,26-09-2023
6599,6600,2,3,ACEPTABLE,17628,26-06-2023
6600,6601,2,1,REGULAR,9237483,19-10-2022
6601,6602,5,5,EXCELENTE,3740132,23-06-2022
6602,6603,4,3,MUY BUENO,52230,06-01-2023
6603,6604,4,5,EXCELENTE,17060,01-05-2023
6604,6605,5,4,EXCELENTE,16956,07-12-2021
6605,6606,3,3,MUY BUENO,16713,09-07-2022
6606,6607,2,3,ACEPTABLE,17099,23-08-2022
6607,6608,3,4,MUY BUENO,17455,27-03-2021
6608,6609,5,5,EXCELENTE,18077,22-04-2021
6609,6610,3,2,ACEPTABLE,17145,27-10-2022
6610,6611,3,4,MUY BUENO,52226,27-02-2023
6611,6612,4,4,EXCELENTE,18549,25-08-2023
6612,6613,3,4,MUY BUENO,17998,03-01-2021
6613,6614,5,5,EXCELENTE,16842,14-10-2021
6614,6615,3,2,ACEPTABLE,8781302,04-06-2021
6615,6616,4,4,EXCELENTE,4730844,15-01-2021
6616,6617,4,4,EXCELENTE,17785,07-03-2022
6617,6618,3,3,MUY BUENO,17387,22-04-2022
6618,6619,5,4,EXCELENTE,17326,10-09-2023
6619,6620,5,5,EXCELENTE,3991299,20-09-2023
6620,6621,2,2,ACEPTABLE,16752,07-06-2021
6621,6622,2,3,ACEPTABLE,18636,05-03-2022
6622,6623,1,1,DEFICIENTE,17403,10-10-2023
6623,6624,1,1,DEFICIENTE,9049654,23-05-2023
6624,6625,1,1,DEFICIENTE,17891,30-04-2023
6625,6626,3,4,MUY BUENO,17891,19-07-2022
6626,6627,2,3,ACEPTABLE,17668,23-08-2023
6627,6628,4,3,MUY BUENO,18093,29-09-2022
6628,6629,1,1,DEFICIENTE,17744,24-08-2021
6629,6630,5,5,EXCELENTE,17826,03-10-2023
6630,6631,3,3,MUY BUENO,18315,10-08-2022
6631,6632,3,2,ACEPTABLE,17993,23-04-2022
6632,6633,1,2,REGULAR,18427,10-10-2021
6633,6634,3,4,MUY BUENO,17363,04-12-2023
6634,6635,2,2,ACEPTABLE,17045,23-03-2021
6635,6636,2,1,REGULAR,452347,23-05-2021
6636,6637,2,1,REGULAR,18280,08-04-2022
6637,6638,1,1,DEFICIENTE,17557,28-07-2023
6638,6639,5,5,EXCELENTE,5237133,22-01-2023
6639,6640,4,4,EXCELENTE,17716,02-08-2022
6640,6641,5,5,EXCELENTE,52163,15-12-2023
6641,6642,2,2,ACEPTABLE,17129,17-07-2023
6642,6643,3,2,ACEPTABLE,7107695,31-12-2021
6643,6644,2,1,REGULAR,5213821,22-12-2022
6644,6645,1,2,REGULAR,18109,09-03-2023
6645,6646,1,1,DEFICIENTE,16712,22-11-2022
6646,6647,5,4,EXCELENTE,18337,04-07-2021
6647,6648,2,1,REGULAR,17433,13-04-2021
6648,6649,2,3,ACEPTABLE,18129,24-01-2023
6649,6650,4,5,EXCELENTE,461194,14-12-2023
6650,6651,5,5,EXCELENTE,17347,22-04-2022
6651,6652,4,3,MUY BUENO,5107830,29-07-2023
6652,6653,4,3,MUY BUENO,17876,03-02-2021
6653,6654,4,3,MUY BUENO,7239555,31-01-2023
6654,6655,2,3,ACEPTABLE,17133,15-10-2021
6655,6656,4,3,MUY BUENO,17355,31-03-2021
6656,6657,3,4,MUY BUENO,17093,20-07-2021
6657,6658,1,1,DEFICIENTE,17219,14-05-2022
6658,6659,1,2,REGULAR,17742,12-03-2021
6659,6660,3,2,ACEPTABLE,18182,13-05-2023
6660,6661,1,1,DEFICIENTE,6819617,11-01-2021
6661,6662,2,2,ACEPTABLE,17617,12-03-2023
6662,6663,1,1,DEFICIENTE,17424,23-02-2023
6663,6664,4,5,EXCELENTE,17315,25-07-2023
6664,6665,4,4,EXCELENTE,17288,27-10-2021
6665,6666,2,3,ACEPTABLE,17781,31-10-2023
6666,6667,3,3,MUY BUENO,3531283,10-11-2023
6667,6668,1,1,DEFICIENTE,17960,19-05-2023
6668,6669,3,4,MUY BUENO,17912,26-10-2023
6669,6670,2,1,REGULAR,16956,01-05-2022
6670,6671,2,3,ACEPTABLE,8785833,14-07-2022
6671,6672,1,2,REGULAR,5246180,27-01-2023
6672,6673,5,5,EXCELENTE,18546,12-02-2022
6673,6674,1,1,DEFICIENTE,18250,17-01-2022
6674,6675,5,4,EXCELENTE,18477,28-01-2022
6675,6676,2,1,REGULAR,17364,08-12-2022
6676,6677,1,1,DEFICIENTE,7239555,13-11-2023
6677,6678,4,5,EXCELENTE,52232,11-03-2023
6678,6679,3,3,MUY BUENO,461181,07-10-2023
6679,6680,4,5,EXCELENTE,17204,09-03-2021
6680,6681,2,1,REGULAR,5246192,21-02-2022
6681,6682,5,5,EXCELENTE,16994,03-05-2023
6682,6683,1,1,DEFICIENTE,7125630,18-09-2022
6683,6684,3,2,ACEPTABLE,5218470,21-01-2021
6684,6685,4,5,EXCELENTE,18538,29-06-2021
6685,6686,3,3,MUY BUENO,17936,01-05-2022
6686,6687,2,3,ACEPTABLE,17079,22-06-2022
6687,6688,1,2,REGULAR,17481,30-11-2022
6688,6689,5,5,EXCELENTE,3960929,28-02-2021
6689,6690,2,3,ACEPTABLE,16999,24-06-2023
6690,6691,5,5,EXCELENTE,17375,26-09-2021
6691,6692,4,3,MUY BUENO,5218558,08-01-2023
6692,6693,3,3,MUY BUENO,17212,29-04-2021
6693,6694,3,4,MUY BUENO,17156,01-01-2023
6694,6695,4,5,EXCELENTE,18107,08-04-2023
6695,6696,5,5,EXCELENTE,4792788,08-01-2022
6696,6697,4,4,EXCELENTE,17947,18-05-2023
6697,6698,2,1,REGULAR,52116,22-06-2022
6698,6699,4,3,MUY BUENO,17215,10-06-2022
6699,6700,3,2,ACEPTABLE,7143517,16-12-2022
6700,6701,1,2,REGULAR,17921,19-12-2021
6701,6702,3,4,MUY BUENO,17528,15-12-2021
6702,6703,3,2,ACEPTABLE,17175,14-10-2021
6703,6704,1,1,DEFICIENTE,18253,19-10-2022
6704,6705,3,2,ACEPTABLE,3530623,20-07-2022
6705,6706,5,5,EXCELENTE,16969,24-06-2022
6706,6707,4,3,MUY BUENO,3569421,07-03-2022
6707,6708,3,3,MUY BUENO,17245,22-02-2021
6708,6709,5,5,EXCELENTE,17862,22-11-2022
