_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-14276,00 MNT",2023-12-16T00:00:00Z,EMERGENCIA,MALO,BUENO,8976381,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14276
"-14277,00 MNT",2024-01-04T00:00:00Z,CORRECTIVO,MALO,MALO,22035,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14277
"-14278,00 MNT",2024-04-07T00:00:00Z,EMERGENCIA,BUENO,MALO,7404066,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14278
"-14279,00 MNT",2023-11-20T00:00:00Z,PREVENTIVO,REGULAR,BUENO,34853,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14279
"-14280,00 MNT",2023-10-16T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5492799,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14280
"-14281,00 MNT",2024-02-18T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9149677,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14281
"-14282,00 MNT",2024-02-10T00:00:00Z,PREVENTIVO,REGULAR,MALO,7838855,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14282
"-14283,00 MNT",2023-10-25T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3575597,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14283
"-14284,00 MNT",2024-02-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7896550,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14284
"-14285,00 MNT",2024-03-19T00:00:00Z,EMERGENCIA,REGULAR,BUENO,52942,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14285
"-14286,00 MNT",2023-10-31T00:00:00Z,CORRECTIVO,REGULAR,MALO,33091,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14286
"-14287,00 MNT",2024-02-18T00:00:00Z,CORRECTIVO,BUENO,MALO,59717,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14287
"-14288,00 MNT",2024-10-08T00:00:00Z,CORRECTIVO,BUENO,REGULAR,59542,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14288
"-14289,00 MNT",2024-10-07T00:00:00Z,PREVENTIVO,MALO,REGULAR,8930328,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14289
"-14290,00 MNT",2024-02-14T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33592,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14290
"-14291,00 MNT",2024-07-29T00:00:00Z,PREVENTIVO,BUENO,MALO,9218665,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14291
"-14292,00 MNT",2023-12-30T00:00:00Z,PREVENTIVO,REGULAR,MALO,53114,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14292
"-14293,00 MNT",2024-08-24T00:00:00Z,EMERGENCIA,BUENO,MALO,7870211,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14293
"-14294,00 MNT",2024-09-24T00:00:00Z,PREVENTIVO,BUENO,MALO,21364,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14294
"-14295,00 MNT",2024-08-14T00:00:00Z,EMERGENCIA,MALO,BUENO,21272,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14295
"-14296,00 MNT",2024-04-15T00:00:00Z,PREVENTIVO,MALO,BUENO,5174618,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14296
"-14297,00 MNT",2024-01-05T00:00:00Z,EMERGENCIA,REGULAR,MALO,3580362,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14297
"-14298,00 MNT",2024-09-10T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5659412,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14298
"-14299,00 MNT",2023-11-05T00:00:00Z,CORRECTIVO,BUENO,MALO,5268602,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14299
"-14300,00 MNT",2023-12-07T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7896366,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14300
"-14301,00 MNT",2024-08-31T00:00:00Z,PREVENTIVO,MALO,MALO,18780,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14301
"-14302,00 MNT",2024-02-18T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21693,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14302
"-14303,00 MNT",2024-05-29T00:00:00Z,EMERGENCIA,MALO,BUENO,3997033,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14303
"-14304,00 MNT",2023-12-23T00:00:00Z,PREVENTIVO,MALO,BUENO,32609,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14304
"-14305,00 MNT",2024-02-23T00:00:00Z,CORRECTIVO,BUENO,BUENO,8938086,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14305
"-14306,00 MNT",2024-08-04T00:00:00Z,CORRECTIVO,MALO,REGULAR,3736633,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14306
"-14307,00 MNT",2024-03-16T00:00:00Z,CORRECTIVO,MALO,MALO,25600,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14307
"-14308,00 MNT",2024-07-01T00:00:00Z,PREVENTIVO,BUENO,BUENO,34795,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14308
"-14309,00 MNT",2024-03-09T00:00:00Z,PREVENTIVO,MALO,REGULAR,3576456,QUEJA_USUARIO,"COMENTARIO_DESCONOCIDO_-14309,00 MNT"
"-14310,00 MNT",2024-01-06T00:00:00Z,CORRECTIVO,REGULAR,MALO,3580717,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14310
"-14311,00 MNT",2024-01-03T00:00:00Z,PREVENTIVO,BUENO,REGULAR,4963705,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14311
"-14312,00 MNT",2024-04-14T00:00:00Z,EMERGENCIA,MALO,REGULAR,5240962,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14312
"-14313,00 MNT",2024-08-16T00:00:00Z,PREVENTIVO,BUENO,BUENO,9131300,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14313
"-14314,00 MNT",2024-03-25T00:00:00Z,EMERGENCIA,MALO,MALO,8805146,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14314
"-14315,00 MNT",2024-08-16T00:00:00Z,EMERGENCIA,MALO,REGULAR,60195,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14315
"-14316,00 MNT",2024-01-19T00:00:00Z,EMERGENCIA,MALO,MALO,20641,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14316
"-14317,00 MNT",2024-02-21T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,8928072,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14317
"-14318,00 MNT",2024-04-29T00:00:00Z,PREVENTIVO,MALO,MALO,4989393,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14318
"-14319,00 MNT",2024-03-31T00:00:00Z,PREVENTIVO,MALO,MALO,19969,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14319
"-14320,00 MNT",2024-02-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,4987789,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14320
"-14321,00 MNT",2023-12-15T00:00:00Z,CORRECTIVO,MALO,REGULAR,3962291,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14321
"-14322,00 MNT",2024-02-29T00:00:00Z,PREVENTIVO,MALO,BUENO,5201933,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14322
"-14323,00 MNT",2023-10-11T00:00:00Z,EMERGENCIA,REGULAR,BUENO,5246133,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14323
"-14324,00 MNT",2023-10-20T00:00:00Z,EMERGENCIA,BUENO,BUENO,18800,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14324
"-14325,00 MNT",2024-05-22T00:00:00Z,PREVENTIVO,MALO,REGULAR,34137,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14325
"-14326,00 MNT",2024-09-26T00:00:00Z,CORRECTIVO,MALO,MALO,19358,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14326
"-14327,00 MNT",2024-03-24T00:00:00Z,EMERGENCIA,MALO,BUENO,5658552,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14327
"-14328,00 MNT",2024-06-25T00:00:00Z,PREVENTIVO,BUENO,MALO,59066,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14328
"-14329,00 MNT",2024-03-29T00:00:00Z,CORRECTIVO,REGULAR,BUENO,21363,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14329
"-14330,00 MNT",2023-12-20T00:00:00Z,EMERGENCIA,MALO,BUENO,9407791,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14330
"-14331,00 MNT",2024-04-10T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,19727,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14331
"-14332,00 MNT",2023-12-25T00:00:00Z,EMERGENCIA,MALO,REGULAR,9059217,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14332
"-14333,00 MNT",2024-05-29T00:00:00Z,EMERGENCIA,MALO,MALO,4796092,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14333
"-14334,00 MNT",2024-06-22T00:00:00Z,CORRECTIVO,BUENO,BUENO,20764,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14334
"-14335,00 MNT",2024-05-06T00:00:00Z,EMERGENCIA,MALO,MALO,22360,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14335
"-14336,00 MNT",2024-04-24T00:00:00Z,EMERGENCIA,BUENO,REGULAR,7586729,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14336
"-14337,00 MNT",2024-03-30T00:00:00Z,EMERGENCIA,BUENO,MALO,57949,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14337
"-14338,00 MNT",2024-03-22T00:00:00Z,PREVENTIVO,MALO,BUENO,5239204,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14338
"-14339,00 MNT",2024-09-21T00:00:00Z,PREVENTIVO,MALO,REGULAR,4737865,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14339
"-14340,00 MNT",2024-05-01T00:00:00Z,CORRECTIVO,BUENO,MALO,21788,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14340
"-14341,00 MNT",2024-05-11T00:00:00Z,CORRECTIVO,BUENO,BUENO,20627,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14341
"-14342,00 MNT",2023-12-26T00:00:00Z,PREVENTIVO,MALO,MALO,60092,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14342
"-14343,00 MNT",2023-12-12T00:00:00Z,EMERGENCIA,REGULAR,BUENO,21639,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14343
"-14344,00 MNT",2023-11-19T00:00:00Z,EMERGENCIA,MALO,BUENO,21017,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14344
"-14345,00 MNT",2023-10-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,4988148,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14345
"-14346,00 MNT",2023-06-11T00:00:00Z,CORRECTIVO,REGULAR,BUENO,7928126,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14346
"-14347,00 MNT",2024-02-06T00:00:00Z,PREVENTIVO,REGULAR,MALO,9285493,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14347
"-14348,00 MNT",2023-12-23T00:00:00Z,CORRECTIVO,MALO,MALO,9394701,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14348
"-14349,00 MNT",2024-09-26T00:00:00Z,EMERGENCIA,REGULAR,MALO,59914,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14349
"-14350,00 MNT",2024-04-20T00:00:00Z,CORRECTIVO,BUENO,REGULAR,5659350,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14350
"-14351,00 MNT",2024-09-16T00:00:00Z,CORRECTIVO,BUENO,BUENO,8905832,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14351
"-14352,00 MNT",2024-08-26T00:00:00Z,EMERGENCIA,MALO,BUENO,3580747,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14352
"-14353,00 MNT",2023-12-27T00:00:00Z,PREVENTIVO,MALO,REGULAR,59537,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14353
"-14354,00 MNT",2023-12-26T00:00:00Z,EMERGENCIA,MALO,REGULAR,33538,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14354
"-14355,00 MNT",2024-03-11T00:00:00Z,PREVENTIVO,BUENO,MALO,35173,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14355
"-14356,00 MNT",2024-02-18T00:00:00Z,EMERGENCIA,MALO,MALO,9426870,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14356
"-14357,00 MNT",2024-09-27T00:00:00Z,CORRECTIVO,REGULAR,BUENO,8820202,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14357
"-14358,00 MNT",2023-12-30T00:00:00Z,EMERGENCIA,BUENO,BUENO,60068,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14358
"-14359,00 MNT",2024-07-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,21112,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14359
"-14360,00 MNT",2023-12-25T00:00:00Z,EMERGENCIA,MALO,BUENO,5492261,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14360
"-14361,00 MNT",2024-08-28T00:00:00Z,EMERGENCIA,MALO,BUENO,5268597,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14361
"-14362,00 MNT",2024-06-19T00:00:00Z,EMERGENCIA,BUENO,REGULAR,4731207,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14362
"-14363,00 MNT",2024-01-22T00:00:00Z,PREVENTIVO,MALO,BUENO,1118682,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14363
"-14364,00 MNT",2023-11-22T00:00:00Z,PREVENTIVO,BUENO,BUENO,34806,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14364
"-14365,00 MNT",2024-02-19T00:00:00Z,CORRECTIVO,MALO,BUENO,6761232,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14365
"-14366,00 MNT",2024-05-14T00:00:00Z,EMERGENCIA,REGULAR,MALO,18704,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14366
"-14367,00 MNT",2023-12-05T00:00:00Z,CORRECTIVO,REGULAR,BUENO,33275,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14367
"-14368,00 MNT",2024-01-22T00:00:00Z,PREVENTIVO,REGULAR,BUENO,3997086,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14368
"-14369,00 MNT",2024-01-20T00:00:00Z,EMERGENCIA,MALO,MALO,9446840,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14369
"-14370,00 MNT",2024-06-24T00:00:00Z,CORRECTIVO,MALO,REGULAR,34165,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14370
"-14371,00 MNT",2024-08-20T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20433,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14371
"-14372,00 MNT",2024-01-15T00:00:00Z,EMERGENCIA,MALO,MALO,5178819,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14372
"-14373,00 MNT",2024-05-24T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,4731203,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14373
"-14374,00 MNT",2023-11-02T00:00:00Z,PREVENTIVO,REGULAR,MALO,5658952,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14374
"-14375,00 MNT",2024-04-26T00:00:00Z,PREVENTIVO,MALO,BUENO,7248132,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14375
"-14376,00 MNT",2024-04-18T00:00:00Z,PREVENTIVO,MALO,REGULAR,25804,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14376
"-14377,00 MNT",2024-01-09T00:00:00Z,EMERGENCIA,MALO,BUENO,3576434,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14377
"-14378,00 MNT",2024-01-15T00:00:00Z,EMERGENCIA,REGULAR,BUENO,22232,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14378
"-14379,00 MNT",2024-06-29T00:00:00Z,PREVENTIVO,BUENO,BUENO,9435348,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14379
"-14380,00 MNT",2023-12-25T00:00:00Z,EMERGENCIA,BUENO,REGULAR,52866,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14380
"-14381,00 MNT",2024-05-01T00:00:00Z,EMERGENCIA,BUENO,BUENO,8803497,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14381
"-14382,00 MNT",2024-06-29T00:00:00Z,CORRECTIVO,BUENO,REGULAR,24921,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14382
"-14383,00 MNT",2024-08-16T00:00:00Z,CORRECTIVO,REGULAR,BUENO,9177988,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14383
"-14384,00 MNT",2024-06-28T00:00:00Z,CORRECTIVO,REGULAR,MALO,34768,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14384
"-14385,00 MNT",2024-10-05T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58908,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14385
"-14386,00 MNT",2023-10-22T00:00:00Z,EMERGENCIA,MALO,MALO,5241068,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14386
"-14387,00 MNT",2024-03-20T00:00:00Z,EMERGENCIA,BUENO,BUENO,5659189,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14387
"-14388,00 MNT",2024-07-15T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,24859,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14388
"-14389,00 MNT",2023-10-16T00:00:00Z,PREVENTIVO,MALO,REGULAR,58847,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14389
"-14390,00 MNT",2024-03-19T00:00:00Z,CORRECTIVO,BUENO,REGULAR,3567937,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14390
"-14391,00 MNT",2024-01-05T00:00:00Z,PREVENTIVO,BUENO,MALO,6761332,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14391
"-14392,00 MNT",2024-07-11T00:00:00Z,CORRECTIVO,REGULAR,MALO,59461,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14392
"-14393,00 MNT",2024-05-20T00:00:00Z,EMERGENCIA,REGULAR,BUENO,5658248,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14393
"-14394,00 MNT",2024-02-08T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5211852,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14394
"-14395,00 MNT",2024-05-21T00:00:00Z,PREVENTIVO,BUENO,REGULAR,33168,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14395
"-14396,00 MNT",2024-06-28T00:00:00Z,PREVENTIVO,REGULAR,MALO,9495129,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14396
"-14397,00 MNT",2024-09-12T00:00:00Z,CORRECTIVO,REGULAR,BUENO,7895368,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14397
"-14398,00 MNT",2024-09-23T00:00:00Z,PREVENTIVO,REGULAR,MALO,7107106,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14398
"-14399,00 MNT",2024-03-14T00:00:00Z,CORRECTIVO,BUENO,BUENO,4987174,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14399
"-14400,00 MNT",2023-12-19T00:00:00Z,EMERGENCIA,BUENO,MALO,25751,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14400
"-14401,00 MNT",2024-09-24T00:00:00Z,CORRECTIVO,MALO,REGULAR,8907180,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14401
"-14402,00 MNT",2024-08-24T00:00:00Z,EMERGENCIA,MALO,REGULAR,3530774,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14402
"-14403,00 MNT",2024-06-14T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,9272931,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14403
"-14404,00 MNT",2024-01-01T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9446468,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14404
"-14405,00 MNT",2024-08-28T00:00:00Z,EMERGENCIA,MALO,REGULAR,19955,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14405
"-14406,00 MNT",2024-03-02T00:00:00Z,EMERGENCIA,MALO,REGULAR,19440,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14406
"-14407,00 MNT",2024-03-26T00:00:00Z,CORRECTIVO,BUENO,MALO,25774,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14407
"-14408,00 MNT",2023-11-23T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7125682,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14408
"-14409,00 MNT",2023-10-25T00:00:00Z,PREVENTIVO,MALO,BUENO,5239198,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14409
"-14410,00 MNT",2023-11-20T00:00:00Z,PREVENTIVO,REGULAR,MALO,9178812,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14410
"-14411,00 MNT",2024-03-12T00:00:00Z,CORRECTIVO,MALO,REGULAR,9291558,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14411
"-14412,00 MNT",2024-06-21T00:00:00Z,EMERGENCIA,BUENO,BUENO,24754,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14412
"-14413,00 MNT",2023-12-16T00:00:00Z,EMERGENCIA,MALO,MALO,25069,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14413
"-14414,00 MNT",2024-10-07T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,21362,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14414
"-14415,00 MNT",2024-04-23T00:00:00Z,PREVENTIVO,REGULAR,MALO,59022,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14415
"-14416,00 MNT",2024-10-09T00:00:00Z,EMERGENCIA,REGULAR,BUENO,9294884,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14416
"-14417,00 MNT",2024-02-20T00:00:00Z,PREVENTIVO,REGULAR,MALO,21884,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14417
"-14418,00 MNT",2023-11-06T00:00:00Z,CORRECTIVO,BUENO,BUENO,20713,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14418
"-14419,00 MNT",2024-06-21T00:00:00Z,CORRECTIVO,BUENO,MALO,59835,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14419
"-14420,00 MNT",2024-05-21T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,25647,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14420
"-14421,00 MNT",2024-08-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,20710,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14421
"-14422,00 MNT",2023-11-30T00:00:00Z,PREVENTIVO,REGULAR,BUENO,8928590,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14422
"-14423,00 MNT",2023-11-14T00:00:00Z,EMERGENCIA,REGULAR,MALO,3567549,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14423
"-14424,00 MNT",2023-11-26T00:00:00Z,EMERGENCIA,REGULAR,MALO,9433341,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14424
"-14425,00 MNT",2024-04-06T00:00:00Z,PREVENTIVO,BUENO,BUENO,60073,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14425
"-14426,00 MNT",2024-02-25T00:00:00Z,EMERGENCIA,BUENO,BUENO,59314,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14426
"-14427,00 MNT",2024-02-10T00:00:00Z,CORRECTIVO,MALO,REGULAR,4730920,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14427
"-14428,00 MNT",2023-11-23T00:00:00Z,PREVENTIVO,BUENO,REGULAR,58095,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14428
"-14429,00 MNT",2024-05-20T00:00:00Z,PREVENTIVO,BUENO,REGULAR,59414,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14429
"-14430,00 MNT",2024-04-12T00:00:00Z,CORRECTIVO,BUENO,REGULAR,8978617,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14430
"-14431,00 MNT",2024-08-06T00:00:00Z,EMERGENCIA,REGULAR,BUENO,7943821,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14431
"-14432,00 MNT",2023-11-19T00:00:00Z,EMERGENCIA,BUENO,MALO,9220317,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 14432
"-14433,00 MNT",2024-04-17T00:00:00Z,CORRECTIVO,MALO,REGULAR,6761391,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14433
"-14434,00 MNT",2024-05-28T00:00:00Z,PREVENTIVO,MALO,REGULAR,57986,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 14434
